id,url,name,likes,category,latitude,longitude
184,https://www.facebook.com/manduriafluid/,,,,,
185,https://www.facebook.com/daniela.diviggiano/,,,,,
186,https://www.facebook.com/itriafireworkstore/,,,,,
187,https://www.facebook.com/JasmineCarrisiOfficial/,,,,,
188,https://www.facebook.com/0831space/,,,,,
189,https://www.facebook.com/azultheclub/,,,,,
190,https://www.facebook.com/fico.ricco.5/,,,,,
191,https://www.facebook.com/ROOM46BR/,,,,,
192,https://www.facebook.com/EventiTacco12ClubPrive/,,,,,
193,https://www.facebook.com/EventiTacco12ClubPrive/,,,,,
194,https://www.facebook.com/undercolorsanpietrovernotico/,,,,,
195,https://www.facebook.com/itresantidiscopub/,,,,,
196,https://www.facebook.com/masseriamontenapoleone/,,,,,
197,https://www.facebook.com/freedomfines/,,,,,
198,https://www.facebook.com/BoogalooDiscoteca/,,,,,
199,https://www.facebook.com/OlaSvenssonItaly/,,,,,
200,https://www.facebook.com/meme.squinzano.real/,,,,,
201,https://www.facebook.com/virtus.francavilla/,,,,,
202,https://www.facebook.com/isolabeachofficial/,,,,,
203,https://www.facebook.com/eventi.massafra.fuorinotte.puglia/,,,,,
204,https://www.facebook.com/monacomirante/,,,,,
205,https://www.facebook.com/marcomastrobuono85/,,,,,
206,https://www.facebook.com/goldcosmeticculture/,,,,,
207,https://www.facebook.com/PalazzoBN/,,,,,
208,https://www.facebook.com/WombLecce/,,,,,
209,https://www.facebook.com/alibicreativeclublecce/,,,,,
210,https://www.facebook.com/viaggitrasportigloria/,,,,,
211,https://www.facebook.com/dejavu.lecce/,,,,,
212,https://www.facebook.com/DomusOfficial/,,,,,
213,https://www.facebook.com/Charmestyle3/,,,,,
214,https://www.facebook.com/Irregularfg/,,,,,
215,https://www.facebook.com/islatropicalfg/,,,,,
596,https://www.facebook.com/Ciporti/,,,,,
216,https://www.facebook.com/Francescacapozz/,,,,,
217,https://www.facebook.com/salafestefoggiakarisma/,,,,,
218,https://www.facebook.com/salaricorrenzefoggia/,,,,,
219,https://www.facebook.com/Mariomucc/,,,,,
220,https://www.facebook.com/discoundo/,,,,,
221,https://www.facebook.com/lacarboneriaclub/,,,,,
222,https://www.facebook.com/exoduscb2.0/,,,,,
223,https://www.facebook.com/replayclub/,,,,,
224,https://www.facebook.com/LunaRossaMathi/,,,,,
